loan_id,k,sched_date,actual_date,status,delay,gap,ontime,early,late,unpaid,sched_prin,sched_int,paid_prin,paid_int,balance
B110410-1,5,2011-09-22,2011-09-10,일반상환,0,-12.0,1.0,1.0,0.0,0,166665,20662,166665,20662,666675
B110410-1,6,2011-10-22,2011-09-16,일반상환,0,-36.0,1.0,1.0,0.0,0,166665,16526,166665,16526,500010
B110410-1,7,2011-11-22,2011-11-20,일반상환,0,-2.0,1.0,1.0,0.0,0,166665,12394,166665,12394,333345
B110410-1,8,2011-12-22,2011-12-21,일반상환,0,-1.0,1.0,1.0,0.0,0,166665,8282,166665,8282,166680
B110410-1,9,2012-01-22,2012-01-22,일반상환,0,0.0,1.0,0.0,0.0,0,166680,4144,166680,4144,0
B110411-4,1,2011-05-19,2011-05-19,일반상환,0,0.0,1.0,0.0,0.0,0,166664,24424,166664,24424,833336
B110411-4,2,2011-06-19,2011-06-20,일반상환,1,1.0,0.0,0.0,1.0,0,166664,20364,166664,20541,666672
B110411-4,3,2011-07-19,2011-07-19,일반상환,0,0.0,1.0,0.0,0.0,0,166664,16278,166664,16278,500008
B110411-4,4,2011-08-19,2011-08-19,일반상환,0,0.0,1.0,0.0,0.0,0,166664,12209,166664,12209,333344
B110411-4,5,2011-09-19,2011-09-19,일반상환,0,0.0,1.0,0.0,0.0,0,166664,8145,166664,8145,166680
B110411-4,6,2011-10-19,2011-10-19,일반상환,0,0.0,1.0,0.0,0.0,0,166680,4066,166680,4066,0
B110413-2,1,2011-05-22,2011-05-21,일반상환,0,-1.0,1.0,1.0,0.0,0,83330,24324,83330,24324,916670
B110413-2,2,2011-06-22,2011-06-16,일반상환,0,-6.0,1.0,1.0,0.0,0,83330,22302,83330,22302,833340
B110413-2,3,2011-07-22,2011-07-11,일반상환,0,-11.0,1.0,1.0,0.0,0,83330,20275,83330,20275,750010
B110413-2,4,2011-08-22,2011-07-12,일반상환,0,-41.0,1.0,1.0,0.0,0,83330,18248,83330,18248,666680
B110413-2,5,2011-09-22,2011-07-14,일반상환,0,-70.0,1.0,1.0,0.0,0,83330,16218,83330,16218,583350
B110413-2,6,2011-10-22,2011-07-14,일반상환,0,-100.0,1.0,1.0,0.0,0,83330,14200,83330,14200,500020
B110413-2,7,2011-11-22,2011-07-14,일반상환,0,-131.0,1.0,1.0,0.0,0,83330,12168,83330,12168,416690
B110413-2,8,2011-12-22,2011-07-14,일반상환,0,-161.0,1.0,1.0,0.0,0,83330,10129,83330,10129,333360
B110413-2,9,2012-01-22,2011-07-14,일반상환,0,-192.0,1.0,1.0,0.0,0,83330,8108,83330,8108,250030
B110413-2,10,2012-02-22,2011-07-14,일반상환,0,-223.0,1.0,1.0,0.0,0,83330,6078,83330,6078,166700
B110413-2,11,2012-03-22,2011-07-14,일반상환,0,-252.0,1.0,1.0,0.0,0,83330,4057,83330,4057,83370
B110413-2,12,2012-04-22,2011-07-14,일반상환,0,-283.0,1.0,1.0,0.0,0,83370,2026,83370,2026,0
B110413-20,1,2011-05-20,2011-05-13,일반상환,0,-7.0,1.0,1.0,0.0,0,200002,61441,200002,61441,2799998
B110413-20,2,2011-06-20,2011-06-07,일반상환,0,-13.0,1.0,1.0,0.0,0,200002,57301,200002,57301,2599996
B110413-20,3,2011-07-20,2011-07-18,일반상환,0,-2.0,1.0,1.0,0.0,0,200002,53241,200002,53241,2399994
B110413-20,4,2011-08-20,2011-08-17,일반상환,0,-3.0,1.0,1.0,0.0,0,200002,49114,200002,49114,2199992
B110413-20,5,2011-09-20,2011-09-15,일반상환,0,-5.0,1.0,1.0,0.0,0,200002,45018,200002,45018,1999990
B110413-20,6,2011-10-20,2011-10-18,일반상환,0,-2.0,1.0,1.0,0.0,0,200002,40947,200002,40947,1799988
B110413-20,7,2011-11-20,2011-11-16,일반상환,0,-4.0,1.0,1.0,0.0,0,200002,36852,200002,36852,1599986
B110413-20,8,2011-12-20,2011-12-19,일반상환,0,-1.0,1.0,1.0,0.0,0,200002,32756,200002,32756,1399984
B110413-20,9,2012-01-20,2012-01-18,일반상환,0,-2.0,1.0,1.0,0.0,0,200002,28686,200002,28686,1199982
B110413-20,10,2012-02-20,2012-02-17,일반상환,0,-3.0,1.0,1.0,0.0,0,200002,24561,200002,24561,999980
B110413-20,11,2012-03-20,2012-03-19,일반상환,0,-1.0,1.0,1.0,0.0,0,200002,20480,200002,20480,799978
B110413-20,12,2012-04-20,2012-04-19,일반상환,0,-1.0,1.0,1.0,0.0,0,200002,16352,200002,16352,599976
B110413-20,13,2012-05-20,2012-05-18,일시상환,0,-2.0,1.0,1.0,0.0,0,200002,12284,599976,11272,399974
B110413-8,1,2011-05-27,2011-06-15,일반상환,19,19.0,0.0,0.0,1.0,0,166658,49341,166658,53332,1833342
B110413-8,2,2011-06-27,2011-07-02,일반상환,5,5.0,0.0,0.0,1.0,0,166658,45238,166658,46277,1666684
B110413-8,3,2011-07-27,2011-07-30,일반상환,3,3.0,0.0,0.0,1.0,0,166658,41129,166658,41728,1500026
B110413-8,4,2011-08-27,2011-09-08,일반상환,12,12.0,0.0,0.0,1.0,0,166658,37012,166658,39381,1333368
B110413-8,5,2011-09-27,2011-10-17,일반상환,20,20.0,0.0,0.0,1.0,0,166658,32897,166658,36790,1166710
B110413-8,6,2011-10-27,2011-11-24,일반상환,28,28.0,0.0,0.0,1.0,0,166658,28800,166658,34131,1000052
B110413-8,7,2011-11-27,2011-11-29,일반상환,2,2.0,0.0,0.0,1.0,0,166658,24682,166658,25053,833394
B110413-8,8,2011-12-27,2011-12-27,일반상환,0,0.0,1.0,0.0,0.0,0,166658,20543,166658,20543,666736
B110413-8,9,2012-01-27,2012-02-27,손실,31,31.0,0.0,0.0,1.0,0,666736,28777,0,0,0
B110414-13,1,2011-05-22,2011-05-22,일반상환,0,0.0,1.0,0.0,0.0,0,200002,74060,200002,74060,2799998
B110414-13,2,2011-06-22,2011-06-21,일반상환,0,-1.0,1.0,1.0,0.0,0,200002,69120,200002,69120,2599996
B110414-13,3,2011-07-22,2011-07-21,일반상환,0,-1.0,1.0,1.0,0.0,0,200002,64185,200002,64185,2399994
B110414-13,4,2011-08-22,2011-08-22,일반상환,0,0.0,1.0,0.0,0.0,0,200002,59247,200002,59247,2199992
B110414-13,5,2011-09-22,2011-09-30,일반상환,8,8.0,0.0,0.0,1.0,0,200002,54309,200002,56287,1999990
B110414-13,6,2011-10-22,2011-10-31,일반상환,9,9.0,0.0,0.0,1.0,0,200002,49374,200002,51562,1799988
B110414-13,7,2011-11-22,2011-11-17,일시상환,0,-5.0,1.0,1.0,0.0,0,200002,44435,1799988,37945,1599986
B110417-1,1,2011-05-19,2011-05-18,일반상환,0,-1.0,1.0,1.0,0.0,0,111112,24998,111112,24998,888888
B110417-1,2,2011-06-19,2011-06-17,일반상환,0,-2.0,1.0,1.0,0.0,0,111112,22217,111112,22217,777776
B110417-1,3,2011-07-19,2011-07-14,일시상환,0,-5.0,1.0,1.0,0.0,0,111112,19441,777776,15976,666664
B110418-14,1,2011-05-28,2011-05-20,일반상환,0,-8.0,1.0,1.0,0.0,0,250001,37362,250001,37362,1249999
B110418-14,2,2011-06-28,2011-06-21,일반상환,0,-7.0,1.0,1.0,0.0,0,250001,31138,250001,31138,999998
B110418-14,3,2011-07-28,2011-07-22,일반상환,0,-6.0,1.0,1.0,0.0,0,250001,24907,250001,24907,749997
B110418-14,4,2011-08-28,2011-08-24,일반상환,0,-4.0,1.0,1.0,0.0,0,250001,18681,250001,18681,499996
B110418-14,5,2011-09-28,2011-09-27,일반상환,0,-1.0,1.0,1.0,0.0,0,250001,12453,250001,12453,249995
B110418-14,6,2011-10-28,2011-10-27,일반상환,0,-1.0,1.0,1.0,0.0,0,249995,6229,249995,6229,0
B110418-7,1,2011-05-26,2011-05-11,일반상환,0,-15.0,1.0,1.0,0.0,0,124989,74254,124989,74254,2875011
B110418-7,2,2011-06-26,2011-06-23,일반상환,0,-3.0,1.0,1.0,0.0,0,124989,71189,124989,71189,2750022
B110418-7,3,2011-07-26,2011-07-21,일반상환,0,-5.0,1.0,1.0,0.0,0,124989,68090,124989,68090,2625033
B110418-7,4,2011-08-26,2011-08-26,일반상환,0,0.0,1.0,0.0,0.0,0,124989,65001,124989,65001,2500044
B110418-7,5,2011-09-26,2011-09-26,일반상환,0,0.0,1.0,0.0,0.0,0,124989,61910,124989,61910,2375055
B110418-7,6,2011-10-26,2011-11-01,일반상환,6,6.0,0.0,0.0,1.0,0,124989,58826,124989,59908,2250066
B110418-7,7,2011-11-26,2011-11-25,일반상환,0,-1.0,1.0,1.0,0.0,0,124989,55728,124989,55728,2125077
B110418-7,8,2011-12-26,2011-12-26,일반상환,0,0.0,1.0,0.0,0.0,0,124989,52593,124989,52593,2000088
B110418-7,9,2012-01-26,2012-01-26,일반상환,0,0.0,1.0,0.0,0.0,0,124989,49489,124989,49489,1875099
B110418-7,10,2012-02-26,2012-03-05,일반상환,8,8.0,0.0,0.0,1.0,0,124989,46408,124989,47740,1750110
B110418-7,11,2012-03-26,2012-03-28,일반상환,2,2.0,0.0,0.0,1.0,0,124989,43343,124989,43661,1625121
B110418-7,12,2012-04-26,2012-04-26,일반상환,0,0.0,1.0,0.0,0.0,0,124989,40192,124989,40192,1500132
B110418-7,13,2012-05-26,2012-05-26,일반상환,0,0.0,1.0,0.0,0.0,0,124989,37127,124989,37127,1375143
B110418-7,14,2012-06-26,2012-07-04,일반상환,8,8.0,0.0,0.0,1.0,0,124989,33990,124989,35016,1250154
B110418-7,15,2012-07-26,2012-08-02,일반상환,7,7.0,0.0,0.0,1.0,0,124989,30920,124989,31806,1125165
B110418-7,16,2012-08-26,2012-08-27,일반상환,1,1.0,0.0,0.0,1.0,0,124989,27859,124989,27958,1000176
B110418-7,17,2012-09-26,2012-10-04,일반상환,8,8.0,0.0,0.0,1.0,0,124989,24760,124989,25758,875187
B110418-7,18,2012-10-26,2012-11-23,일반상환,28,28.0,0.0,0.0,1.0,0,124989,21693,124989,25046,750198
B110418-7,19,2012-11-26,2012-12-25,일반상환,29,29.0,0.0,0.0,1.0,0,124989,18572,124989,21948,625209
B110418-7,20,2012-12-26,2013-01-26,손실,31,31.0,0.0,0.0,1.0,0,546709,25974,0,0,78500
B110420-17,1,2011-06-03,2011-05-03,일반상환,0,-31.0,1.0,1.0,0.0,0,200003,73843,200003,73843,2799997
B110420-17,2,2011-07-03,2011-07-05,일반상환,2,2.0,0.0,0.0,1.0,0,200003,68912,200003,69437,2599994
B110420-17,3,2011-08-03,2011-08-02,일반상환,0,-1.0,1.0,1.0,0.0,0,200003,63992,200003,63992,2399991
B110420-17,4,2011-09-03,2011-09-05,일반상환,2,2.0,0.0,0.0,1.0,0,200003,59070,200003,59570,2199988
B110420-17,5,2011-10-03,2011-10-04,일반상환,1,1.0,0.0,0.0,1.0,0,200003,54143,200003,54382,1999985
B110420-17,6,2011-11-03,2011-11-01,일반상환,0,-2.0,1.0,1.0,0.0,0,200003,49227,200003,49227,1799982
B110420-17,7,2011-12-03,2011-12-05,일반상환,2,2.0,0.0,0.0,1.0,0,200003,44301,200003,44766,1599979
B110420-17,8,2012-01-03,2012-01-05,일반상환,2,2.0,0.0,0.0,1.0,0,200003,39377,200003,39837,1399976
B110420-17,9,2012-02-03,2012-02-03,일반상환,0,0.0,1.0,0.0,0.0,0,200003,34464,200003,34464,1199973
B110420-17,10,2012-03-03,2012-03-05,일반상환,2,2.0,0.0,0.0,1.0,0,200003,29537,200003,29984,999970
B110420-17,11,2012-04-03,2012-04-05,일반상환,2,2.0,0.0,0.0,1.0,0,200003,24609,200003,25025,799967
B110420-17,12,2012-05-03,2012-05-02,일반상환,0,-1.0,1.0,1.0,0.0,0,200003,19691,200003,19691,599964
B110420-17,13,2012-06-03,2012-05-02,일반상환,0,-32.0,1.0,1.0,0.0,0,200003,14764,200003,14764,399961
B110420-17,14,2012-07-03,2012-06-07,일시상환,0,-26.0,1.0,1.0,0.0,0,200003,9844,399961,1259,199958
B110422-19,1,2011-06-02,2011-05-30,일반상환,0,-3.0,1.0,1.0,0.0,0,111109,24975,111109,24975,888891
B110422-19,2,2011-07-02,2011-06-30,일반상환,0,-2.0,1.0,1.0,0.0,0,111109,22190,111109,22190,777782
B110422-19,3,2011-08-02,2011-08-01,일반상환,0,-1.0,1.0,1.0,0.0,0,111109,19411,111109,19411,666673
B110422-19,4,2011-09-02,2011-09-01,일반상환,0,-1.0,1.0,1.0,0.0,0,111109,16647,111109,16647,555564
B110422-19,5,2011-10-02,2011-09-30,일반상환,0,-2.0,1.0,1.0,0.0,0,111109,13877,111109,13877,444455
B110422-19,6,2011-11-02,2011-10-17,일시상환,0,-16.0,1.0,1.0,0.0,0,111109,11098,444455,5470,333346
B110424-4,1,2011-06-12,2011-06-03,일반상환,0,-9.0,1.0,1.0,0.0,0,125000,35836,125000,35836,1375000
B110424-4,2,2011-07-12,2011-06-24,일반상환,0,-18.0,1.0,1.0,0.0,0,125000,32854,125000,32854,1250000
B110424-4,3,2011-08-12,2011-07-27,일반상환,0,-16.0,1.0,1.0,0.0,0,125000,29874,125000,29874,1125000
B110424-4,4,2011-09-12,2011-08-25,일반상환,0,-18.0,1.0,1.0,0.0,0,125000,26879,125000,26879,1000000
B110424-4,5,2011-10-12,2011-10-11,일반상환,0,-1.0,1.0,1.0,0.0,0,125000,23887,125000,23887,875000
B110424-4,6,2011-11-12,2011-11-11,일반상환,0,-1.0,1.0,1.0,0.0,0,125000,20918,125000,20918,750000
B110424-4,7,2011-12-12,2011-12-11,일반상환,0,-1.0,1.0,1.0,0.0,0,125000,17926,125000,17926,625000
B110424-4,8,2012-01-12,2012-01-11,일반상환,0,-1.0,1.0,1.0,0.0,0,125000,14923,125000,14923,500000
B110424-4,9,2012-02-12,2012-02-15,일반상환,3,3.0,0.0,0.0,1.0,0,125000,11947,125000,12331,375000
B110424-4,10,2012-03-12,2012-03-12,일반상환,0,0.0,1.0,0.0,0.0,0,125000,8954,125000,8954,250000
B110424-4,11,2012-04-12,2012-03-28,일반상환,0,-15.0,1.0,1.0,0.0,0,125000,5971,125000,5971,125000
B110424-4,12,2012-05-12,2012-04-25,일반상환,0,-17.0,1.0,1.0,0.0,0,125000,2986,125000,2986,0
B110425-14,1,2011-05-28,2011-05-16,일반상환,0,-12.0,1.0,1.0,0.0,0,125001,74194,125001,74194,2874999
B110425-14,2,2011-06-28,2011-06-27,일반상환,0,-1.0,1.0,1.0,0.0,0,125001,71122,125001,71122,2749998
B110425-14,3,2011-07-28,2011-08-12,일반상환,15,15.0,0.0,0.0,1.0,0,125001,68029,125001,70881,2624997
B110425-14,4,2011-08-28,2011-09-27,일반상환,30,30.0,0.0,0.0,1.0,0,125001,64936,125001,70514,2499996
B110425-14,5,2011-09-28,2011-09-27,일반상환,0,-1.0,1.0,1.0,0.0,0,125001,61846,125001,61846,2374995
B110425-14,6,2011-10-28,2011-11-01,일반상환,4,4.0,0.0,0.0,1.0,0,125001,58759,125001,59454,2249994
B110425-14,7,2011-11-28,2011-12-07,일반상환,9,9.0,0.0,0.0,1.0,0,125001,55665,125001,57283,2124993
B110425-14,8,2011-12-28,2012-01-10,일반상환,13,13.0,0.0,0.0,1.0,0,125001,52563,125001,54843,1999992
B110425-14,9,2012-01-28,2012-02-08,일반상환,11,11.0,0.0,0.0,1.0,0,125001,49463,125001,51340,1874991
B110425-14,10,2012-02-28,2012-03-30,손실,31,31.0,0.0,0.0,1.0,0,1580981,82335,0,0,294010
B110425-5,1,2011-06-06,2011-06-06,일반상환,0,0.0,1.0,0.0,0.0,0,83331,24429,83331,24429,916669
B110425-5,2,2011-07-06,2011-07-06,일반상환,0,0.0,1.0,0.0,0.0,0,83331,22397,83331,22397,833338
B110425-5,3,2011-08-06,2011-08-06,일반상환,0,0.0,1.0,0.0,0.0,0,83331,20362,83331,20362,750007
B110425-5,4,2011-09-06,2011-09-06,일반상환,0,0.0,1.0,0.0,0.0,0,83331,18326,83331,18326,666676
B110425-5,5,2011-10-06,2011-10-06,일반상환,0,0.0,1.0,0.0,0.0,0,83331,16289,83331,16289,583345
B110425-5,6,2011-11-06,2011-11-06,일반상환,0,0.0,1.0,0.0,0.0,0,83331,14259,83331,14259,500014
B110425-5,7,2011-12-06,2011-12-05,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,12221,83331,12221,416683
B110425-5,8,2012-01-06,2012-01-06,일반상환,0,0.0,1.0,0.0,0.0,0,83331,10172,83331,10172,333352
B110425-5,9,2012-02-06,2012-02-06,일반상환,0,0.0,1.0,0.0,0.0,0,83331,8141,83331,8141,250021
B110425-5,10,2012-03-06,2012-03-05,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,6106,83331,6106,166690
B110425-5,11,2012-04-06,2012-04-05,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,4077,83331,4077,83359
B110425-5,12,2012-05-06,2012-05-05,일반상환,0,-1.0,1.0,1.0,0.0,0,83359,2032,83359,2032,0
B110426-10,1,2011-06-12,2011-06-08,일반상환,0,-4.0,1.0,1.0,0.0,0,125009,74507,125009,74507,2874991
B110426-10,2,2011-07-12,2011-07-12,일반상환,0,0.0,1.0,0.0,0.0,0,125009,71414,125009,71414,2749982
B110426-10,3,2011-08-12,2011-07-20,일반상환,0,-23.0,1.0,1.0,0.0,0,125009,68308,125009,68308,2624973
B110426-10,4,2011-09-12,2011-09-16,일반상환,4,4.0,0.0,0.0,1.0,0,125009,65203,125009,65952,2499964
B110426-10,5,2011-10-12,2011-10-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,62093,125009,63007,2374955
B110426-10,6,2011-11-12,2011-11-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,58994,125009,59896,2249946
B110426-10,7,2011-12-12,2011-12-16,일반상환,4,4.0,0.0,0.0,1.0,0,125009,55889,125009,56583,2124937
B110426-10,8,2012-01-12,2012-01-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,52783,125009,53645,1999928
B110426-10,9,2012-02-12,2012-02-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,49673,125009,50521,1874919
B110426-10,10,2012-03-12,2012-03-12,일반상환,0,0.0,1.0,0.0,0.0,0,125009,46568,125009,46568,1749910
B110426-10,11,2012-04-12,2012-03-19,일반상환,0,-24.0,1.0,1.0,0.0,0,125009,43477,125009,43477,1624901
B110426-10,12,2012-05-12,2012-05-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,40343,125009,41144,1499892
B110426-10,13,2012-06-12,2012-06-15,일반상환,3,3.0,0.0,0.0,1.0,0,125009,37248,125009,37646,1374883
B110426-10,14,2012-07-12,2012-07-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,34117,125009,34752,1249874
B110426-10,15,2012-08-12,2012-08-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,31028,125009,31653,1124865
B110426-10,16,2012-09-12,2012-09-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,27937,125009,28548,999856
B110426-10,17,2012-10-12,2012-10-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,24828,125009,25429,874847
B110426-10,18,2012-11-12,2012-11-16,일반상환,4,4.0,0.0,0.0,1.0,0,125009,21735,125009,22209,749838
B110426-10,19,2012-12-12,2012-12-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,18615,125009,19200,624829
B110426-10,20,2013-01-12,2013-01-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,15521,125009,16093,499820
B110426-10,21,2013-02-12,2013-03-04,일반상환,20,20.0,0.0,0.0,1.0,0,125009,12444,125009,14723,374811
B110426-10,22,2013-03-12,2013-03-15,일반상환,3,3.0,0.0,0.0,1.0,0,125009,9307,125009,9633,249802
B110426-10,23,2013-04-12,2013-04-17,일반상환,5,5.0,0.0,0.0,1.0,0,125009,6211,125009,6752,124793
B110426-10,24,2013-05-12,2013-05-16,일시상환,4,4.0,0.0,0.0,1.0,0,124793,3095,124793,3506,0
B110426-17,1,2011-05-29,2011-06-08,일반상환,10,10.0,0.0,0.0,1.0,0,125004,74756,125004,76743,2874996
B110426-17,2,2011-06-29,2011-06-29,일반상환,0,0.0,1.0,0.0,0.0,0,125004,71666,125004,71666,2749992
B110426-17,3,2011-07-29,2011-07-28,일반상환,0,-1.0,1.0,1.0,0.0,0,125004,68543,125004,68543,2624988
B110426-17,4,2011-08-29,2011-08-29,일반상환,0,0.0,1.0,0.0,0.0,0,125004,65429,125004,65429,2499984
B110426-17,5,2011-09-29,2011-09-28,일반상환,0,-1.0,1.0,1.0,0.0,0,125004,62310,125004,62310,2374980
B110426-17,6,2011-10-29,2011-10-26,일반상환,0,-3.0,1.0,1.0,0.0,0,125004,59205,125004,59205,2249976
B110426-17,7,2011-11-29,2011-11-28,일반상환,0,-1.0,1.0,1.0,0.0,0,125004,56084,125004,56084,2124972
B110426-17,8,2011-12-29,2012-01-29,손실,31,31.0,0.0,0.0,1.0,0,1510948,87456,0,0,614024
B110427-17,1,2011-05-29,2011-04-29,일반상환,0,-30.0,1.0,1.0,0.0,0,208337,123954,208337,123954,4791663
B110427-17,2,2011-06-29,2011-06-27,일반상환,0,-2.0,1.0,1.0,0.0,0,208337,118813,208337,118813,4583326
B110427-17,3,2011-07-29,2011-07-19,일반상환,0,-10.0,1.0,1.0,0.0,0,208337,113641,208337,113641,4374989
B110427-17,4,2011-08-29,2011-08-30,일반상환,1,1.0,0.0,0.0,1.0,0,208337,108479,208337,108778,4166652
B110427-17,5,2011-09-29,2011-09-30,일반상환,1,1.0,0.0,0.0,1.0,0,208337,103315,208337,103605,3958315
B110427-17,6,2011-10-29,2011-10-27,일반상환,0,-2.0,1.0,1.0,0.0,0,208337,98151,208337,98151,3749978
B110427-17,7,2011-11-29,2011-11-28,일반상환,0,-1.0,1.0,1.0,0.0,0,208337,92981,208337,92981,3541641
B110427-17,8,2011-12-29,2011-12-26,일반상환,0,-3.0,1.0,1.0,0.0,0,208337,87814,208337,87814,3333304
B110427-17,9,2012-01-29,2012-01-27,일반상환,0,-2.0,1.0,1.0,0.0,0,208337,82641,208337,82641,3124967
B110427-17,10,2012-02-29,2012-02-28,일반상환,0,-1.0,1.0,1.0,0.0,0,208337,77488,208337,77488,2916630
B110427-17,11,2012-03-29,2012-03-26,일반상환,0,-3.0,1.0,1.0,0.0,0,208337,72343,208337,72343,2708293
B110427-17,12,2012-04-29,2012-04-29,일반상환,0,0.0,1.0,0.0,0.0,0,208337,67124,208337,67124,2499956
B110427-17,13,2012-05-29,2012-05-25,일반상환,0,-4.0,1.0,1.0,0.0,0,208337,61974,208337,61974,2291619
B110427-17,14,2012-06-29,2012-06-28,일반상환,0,-1.0,1.0,1.0,0.0,0,208337,56769,208337,56769,2083282
B110427-17,15,2012-07-29,2012-07-27,일반상환,0,-2.0,1.0,1.0,0.0,0,208337,51624,208337,51624,1874945
B110427-17,16,2012-08-29,2012-08-29,일반상환,0,0.0,1.0,0.0,0.0,0,208337,46482,208337,46482,1666608
B110427-17,17,2012-09-29,2012-09-19,일반상환,0,-10.0,1.0,1.0,0.0,0,208337,41314,208337,41314,1458271
B110427-17,18,2012-10-29,2012-09-19,일반상환,0,-40.0,1.0,1.0,0.0,0,208337,36171,208337,36171,1249934
B110427-17,19,2012-11-29,2012-09-19,일반상환,0,-71.0,1.0,1.0,0.0,0,208337,30980,208337,30980,1041597
B110427-17,20,2012-12-29,2012-09-20,일시상환,0,-100.0,1.0,1.0,0.0,0,208337,25829,1041597,0,833260
B110427-27,1,2011-06-06,2011-06-06,일반상환,0,0.0,1.0,0.0,0.0,0,125002,70397,125002,70397,2874998
B110427-27,2,2011-07-06,2011-07-06,일반상환,0,0.0,1.0,0.0,0.0,0,125002,67421,125002,67421,2749996
B110427-27,3,2011-08-06,2011-08-06,일반상환,0,0.0,1.0,0.0,0.0,0,125002,64500,125002,64500,2624994
B110427-27,4,2011-09-06,2011-09-05,일반상환,0,-1.0,1.0,1.0,0.0,0,125002,61547,125002,61547,2499992
B110427-27,5,2011-10-06,2011-10-15,일반상환,9,9.0,0.0,0.0,1.0,0,125002,58613,125002,60156,2374990
B110427-27,6,2011-11-06,2011-11-04,일반상환,0,-2.0,1.0,1.0,0.0,0,125002,55675,125002,55675,2249988
B110427-27,7,2011-12-06,2011-12-06,일반상환,0,0.0,1.0,0.0,0.0,0,125002,52773,125002,52773,2124986
B110427-27,8,2012-01-06,2012-01-04,일반상환,0,-2.0,1.0,1.0,0.0,0,125002,49828,125002,49828,1999984
B110427-27,9,2012-02-06,2012-02-06,일반상환,0,0.0,1.0,0.0,0.0,0,125002,46906,125002,46906,1874982
B110427-27,10,2012-03-06,2012-03-19,일반상환,13,13.0,0.0,0.0,1.0,0,125002,43970,125002,46015,1749980
B110427-27,11,2012-04-06,2012-04-06,일반상환,0,0.0,1.0,0.0,0.0,0,125002,41044,125002,41044,1624978
B110427-27,12,2012-05-06,2012-05-06,일반상환,0,0.0,1.0,0.0,0.0,0,125002,38117,125002,38117,1499976
B110427-27,13,2012-06-06,2012-06-07,일반상환,1,1.0,0.0,0.0,1.0,0,125002,35175,125002,35307,1374974
B110427-27,14,2012-07-06,2012-07-07,일반상환,1,1.0,0.0,0.0,1.0,0,125002,32237,125002,32344,1249972
B110427-27,15,2012-08-06,2012-07-13,일시상환,0,-24.0,1.0,1.0,0.0,0,125002,29331,1249972,6714,1124970
B110427-33,1,2011-06-04,2011-05-10,일반상환,0,-25.0,1.0,1.0,0.0,0,83331,24876,83331,24876,916669
B110427-33,2,2011-07-04,2011-06-11,일반상환,0,-23.0,1.0,1.0,0.0,0,83331,22805,83331,22805,833338
B110427-33,3,2011-08-04,2011-07-04,일반상환,0,-31.0,1.0,1.0,0.0,0,83331,20733,83331,20733,750007
B110427-33,4,2011-09-04,2011-08-10,일반상환,0,-25.0,1.0,1.0,0.0,0,83331,18664,83331,18664,666676
B110427-33,5,2011-10-04,2011-09-07,일반상환,0,-27.0,1.0,1.0,0.0,0,83331,16585,83331,16585,583345
B110427-33,6,2011-11-04,2011-10-11,일반상환,0,-24.0,1.0,1.0,0.0,0,83331,14522,83331,14522,500014
B110427-33,7,2011-12-04,2011-11-28,일반상환,0,-6.0,1.0,1.0,0.0,0,83331,12441,83331,12441,416683
B110427-33,8,2012-01-04,2011-12-22,일반상환,0,-13.0,1.0,1.0,0.0,0,83331,10356,83331,10356,333352
B110427-33,9,2012-02-04,2011-12-22,일반상환,0,-44.0,1.0,1.0,0.0,0,83331,8291,83331,8291,250021
B110427-33,10,2012-03-04,2012-02-22,일반상환,0,-11.0,1.0,1.0,0.0,0,83331,6222,83331,6222,166690
B110427-33,11,2012-04-04,2012-03-02,일시상환,0,-33.0,1.0,1.0,0.0,0,83331,4149,166690,0,83359
B110429-12,1,2011-06-16,2011-06-07,일반상환,0,-9.0,1.0,1.0,0.0,0,250001,36724,250001,36724,1249999
B110429-12,2,2011-07-16,2011-07-05,일반상환,0,-11.0,1.0,1.0,0.0,0,250001,30613,250001,30613,999998
B110429-12,3,2011-08-16,2011-08-05,일반상환,0,-11.0,1.0,1.0,0.0,0,250001,24482,250001,24482,749997
B110429-12,4,2011-09-16,2011-09-16,일반상환,0,0.0,1.0,0.0,0.0,0,250001,18365,250001,18365,499996
B110429-12,5,2011-10-16,2011-10-13,일반상환,0,-3.0,1.0,1.0,0.0,0,250001,12242,250001,12242,249995
B110429-12,6,2011-11-16,2011-11-16,일반상환,0,0.0,1.0,0.0,0.0,0,249995,6125,249995,6125,0
B110429-16,1,2011-06-06,2011-06-10,일반상환,4,4.0,0.0,0.0,1.0,0,200003,74635,200003,75702,2799997
B110429-16,2,2011-07-06,2011-07-07,일반상환,1,1.0,0.0,0.0,1.0,0,200003,69654,200003,69905,2599994
